赛事咪咕,#genre#
山东-烟台经典音乐广播,http://live.xmcdn.com/live/2718/64.m3u8
山东-HotseMusicRadio,http://live.hznet.tv:1935/live/live918/32K/tzwj_video.m3u8
山东-烟台交通广播,http://live.xmcdn.com/live/2715/64.m3u8
山东-烟台音乐广播,http://live.xmcdn.com/live/2716/64.m3u8
山东-TsiningTrafficRadio,http://lives.jnnews.tv/audio/s10001-1042/index.m3u8
山东-济南生活广播,http://cnlive.cnr.cn/hls/jnshgb.m3u8
山东-济南都市广播,http://cnlive.cnr.cn/hls/jndsgb.m3u8
山东-济南音乐广播,http://live.xmcdn.com/live/799/64.m3u8
山东-济南经济广播,http://live.xmcdn.com/live/800/64.m3u8
山东-新泰音乐广播,http://live.xtgdw.cn:1935/live/xtlh/playlist.m3u8
山东-TsiningLifeRadio,http://lives.jnnews.tv/audio/s10001-1070/index.m3u8
山东-TsingtaoStoryRadio,http://ls.qingting.fm/live/4956.m3u8
山东-TsingtaoEconomicsRadio,http://ls.qingting.fm/live/1674.m3u8
山东-HotseTrafficRadio,http://live.hznet.tv:1935/live/live948/32K/tzwj_video.m3u8
山东-TsingtaoTrafficRadio,http://ls.qingting.fm/live/1676.m3u8
山东-WeifangTrafficRadio,http://ls.qingting.fm/live/4014.m3u8
山东-WeifangMusicRadio,http://ls.qingting.fm/live/4865.m3u8
山东-烟台综合广播,http://live.xmcdn.com/live/2717/64.m3u8
山东-TsingtaoNewsRadio,http://ls.qingting.fm/live/1673.m3u8
山东-德州交通音乐广播,http://video.dztv.tv:1935/live/dzjtyy/playlist.m3u8
山东-TsiningNewsRadio,http://lives.jnnews.tv/audio/s10001-1018/index.m3u8
山东-TsingchowNewsRadio,http://sdqz.chinashadt.com:2036/live/4.stream/playlist.m3u8
山东-ShantungMusicRadio,http://ls.qingting.fm/live/1665.m3u8
山东-TsingtaoPrivateCarRadio,http://ls.qingting.fm/live/1675.m3u8
山西-TaiyuanEconomicsRadio,http://ls.qingting.fm/live/4018.m3u8
山西-ShansiMusicRadio,http://ls.qingting.fm/live/4932.m3u8
山西-TaiyuanMusicRadio,http://ls.qingting.fm/live/1185.m3u8
山西-TaiyuanTrafficRadio,http://ls.qingting.fm/live/4900.m3u8
山西-临汾综合广播,http://live.xmcdn.com/live/2514/64.m3u8
山西-运城综合广播,http://live.xmcdn.com/live/1252/64.m3u8
山西-运城文艺广播,http://live.xmcdn.com/live/1251/64.m3u8
上海-上海经典音乐广播,http://l3.smgtech.net/AppName/1197.m3u8
神思-SianMusicRadio,http://stream3.xiancity.cn/4/sd/live.m3u8
神思-SianInfoRadio,http://stream3.xiancity.cn/2/sd/live.m3u8
神思-SianNewsRadio,http://stream3.xiancity.cn/1/sd/live.m3u8
神思-SianTrafficRadio,http://stream3.xiancity.cn/5/sd/live.m3u8
神思-陕西青少广播,http://satellitepull.cnr.cn/live/wxsxxqcgb/playlist.m3u8
神思-陕西戏曲广播,http://satellitepull.cnr.cn/live/wxsxxxqgb/playlist.m3u8
神思-延安交通音乐广播,http://live.xmcdn.com/live/2698/64.m3u8
神思-陕西都市广播,http://satellitepull.cnr.cn/live/wxsxxdsgb/playlist.m3u8
神思-陕西新闻广播,http://satellitepull.cnr.cn/live/wxsxxxwgb/playlist.m3u8
神思-陕西农村广播,http://satellitepull.cnr.cn/live/wxsxxncgb/playlist.m3u8
神思-陕西音乐广播,http://satellitepull.cnr.cn/live/wxsxxyygb/playlist.m3u8
神思-陕西经济广播·896汽车调频,http://satellitepull.cnr.cn/live/wxsxxjjgb/playlist.m3u8
生活方式-湖北生活广播,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
四川-MianyangTrafficRadio,http://ls.qingting.fm/live/4026.m3u8
四川-四川农村广播,http://satellitepull.cnr.cn/live/wxsc925/playlist.m3u8
四川-乐山综合广播,http://live.xmcdn.com/live/2702/64.m3u8
四川-SzechuanTouristRadio,http://live.xmcdn.com/live/753/64.m3u8
四川-眉山交通音乐广播,http://live.xmcdn.com/live/2358/64.m3u8
四川-攀枝花综合广播,http://live.xmcdn.com/live/1064/64.m3u8
四川-SzechuanVoiceofTienFu,http://live.xmcdn.com/live/1646/64.m3u8
四川-PenganNewsRadio,http://palive.patv123.com:8091/live/fm1062.m3u8
四川-ChengtuGoldenRadio,http://ls.qingting.fm/live/4892.m3u8
四川-ChengtuTrafficRadio,http://ls.qingting.fm/live/4891.m3u8
四川-SzechuanTrafficRadio,http://live.xmcdn.com/live/752/64.m3u8
四川-成都交通文艺广播,http://livecdn.pull.cdbs.com.cn/live/fm914/playlist.m3u8
四川-成都新闻广播,http://livecdn.pull.cdbs.com.cn/live/fm998/playlist.m3u8
四川-ChengtuNewsRadio,http://ls.qingting.fm/live/4897.m3u8
四川-MianyangMusicRadio,http://ls.qingting.fm/live/4025.m3u8
四川-SzechuanMetroVoiceRadio,http://live.xmcdn.com/live/755/64.m3u8
四川-ChengtuEconomicsRadio,http://ls.qingting.fm/live/1121.m3u8
四川-SzechuanLiterature&ArtRadio,http://live.xmcdn.com/live/1641/64.m3u8
四川-四川民族广播,http://satellitepull.cnr.cn/live/wxscmzgb/playlist.m3u8
四川-四川综合广播,http://satellitepull.cnr.cn/live/wxsczhgb/playlist.m3u8
四川-四川城市之音,http://satellitepull.cnr.cn/live/wxsccszs/playlist.m3u8
四川-四川交通广播,http://satellitepull.cnr.cn/live/wxscjtgb/playlist.m3u8
四川-四川新闻广播,http://satellitepull.cnr.cn/live/wxsclyshgb/playlist.m3u8
四川-四川岷江音乐广播,http://satellitepull.cnr.cn/live/wxscmjyyt/playlist.m3u8
四川-四川经济广播,http://satellitepull.cnr.cn/live/wxscjjgb/playlist.m3u8
四川-MianyangNewsRadio,http://ls.qingting.fm/live/4024.m3u8
天神-滨海音乐广播FM100.5,http://ls.qingting.fm/live/23869.m3u8
天神-天津卫视伴音,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
文学-北京文艺广播,http://cnlive.cnr.cn/hls/bjwygb.m3u8
西藏-西藏汉语广播,http://satellitepull.cnr.cn/live/wxxzhygb/playlist.m3u8
西藏-西藏康巴话广播,http://satellitepull.cnr.cn/live/wxxzzykbfy/playlist.m3u8
西藏-西藏藏语广播,http://satellitepull.cnr.cn/live/wxxzzygb/playlist.m3u8
西藏-西藏都市生活广播,http://satellitepull.cnr.cn/live/wxxzdsshgb/playlist.m3u8
西藏-西藏科教广播,http://media.vtibet.com/masvod/HLSLive/49/kejiaoRadio.m3u8
希望-张家口综合广播,http://nlive.zjkgdcs.com:8091/live/xwgb.m3u8
希望-秦皇岛交通文艺广播,http://live.xmcdn.com/live/523/64.m3u8
希望-秦皇岛娱乐生活广播欢乐调频,http://live.xmcdn.com/live/1129/64.m3u8
希望-ShikiachwangMusicRadio,http://ls.qingting.fm/live/1654.m3u8
希望-ShikiachwangNewsRadio,http://ls.qingting.fm/live/1652.m3u8
希望-张家口农业经济广播,http://nlive.zjkgdcs.com:8091/live/sjc.m3u8
希望-张家口综艺广播,http://nlive.zjkgdcs.com:8091/live/jtgb.m3u8
希望-张家口城市生活广播,http://nlive.zjkgdcs.com:8091/live/pwgb.m3u8
希望-河北音乐广播Hopeimusicradio,http://live.xmcdn.com/live/494/64.m3u8
希望-河北私家车广播,http://ls.qingting.fm/live/4868.m3u8
希望-秦皇岛私家车广播,http://live.xmcdn.com/live/1122/64.m3u8
希望-ShikiachwangTrafficRadio,http://ls.qingting.fm/live/1655.m3u8
希望-河北旅游广播HopeiTravelRadio,http://ls.qingting.fm/live/1651.m3u8
新疆-UrumtsiUyghurRadio,http://ls.qingting.fm/live/1923.m3u8
新疆-新疆汉语综合广播,http://satellitepull.cnr.cn/live/wxxjlsgb/playlist.m3u8
新疆-新疆哈语广播,http://satellitepull.cnr.cn/live/wxxjhygb/playlist.m3u8
新疆-UrumtsiTrafficRadio,http://ls.qingting.fm/live/1919.m3u8
新疆-UrumtsiNewsRadio,http://ls.qingting.fm/live/1918.m3u8
新疆-阿克苏汉语广播,http://live.xmcdn.com/live/2681/64.m3u8
新疆-新疆维语综合广播,http://satellitepull.cnr.cn/live/wxxjwyzhgb/playlist.m3u8
新疆-新疆文化旅游广播,http://satellitepull.cnr.cn/live/wxxjsjcgb/playlist.m3u8
新疆-新疆维语文艺广播,http://satellitepull.cnr.cn/live/wxxjwyjtwygb/playlist.m3u8
新疆-新疆汉语新闻广播,http://satellitepull.cnr.cn/live/wxxjxwgb/playlist.m3u8
新疆-新疆蒙语广播,http://satellitepull.cnr.cn/live/wxxjmygb/playlist.m3u8
新疆-新疆柯语广播,http://satellitepull.cnr.cn/live/wxxjkygb/playlist.m3u8
新疆-新疆交通广播,http://satellitepull.cnr.cn/live/wxxjjtgb/playlist.m3u8
新疆-UrumtsiTourist&MusicRadio,http://ls.qingting.fm/live/1920.m3u8
新闻-湖北之声（中波卖药版）,http://satellitepull.cnr.cn/live/wx32hubzsgb/playlist.m3u8
新闻-湖北经济资讯广播FM99.8,http://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
新闻-湖北经济资讯广播AM1179,http://satellitepull.cnr.cn/live/wx32hubzxgb/playlist.m3u8
云南-西双版纳汉语综合广播,http://file.xsbnrtv.cn/vms/audios/nmip-media/audiolive/audio2/playlist.m3u8
云南-云南旅游广播（2）,http://satellitepull.cnr.cn/live/wxxgllzs/playlist.m3u8
云南-KunmingAutoRadio,http://ls.qingting.fm/live/1936.m3u8
云南-文山综合广播,http://m3u8.channel.wsrtv.com.cn/cms/audios/nmip-media/audiolive/audio9/playlist.m3u8
云南-KunmingMetroRadio,http://ls.qingting.fm/live/1935.m3u8
云南-KunmingMetroInfoRadio,http://ls.qingting.fm/live/1937.m3u8
云南-云南音乐广播,http://live.xmcdn.com/live/904/64.m3u8
云南-云南交通广播,http://live.xmcdn.com/live/903/64.m3u8
云南-云南新闻广播,http://live.xmcdn.com/live/905/64.m3u8
云南-昆明城市管理广播,https://live.xmcdn.com/live/906/64.m3u8
云南-西双版纳傣语·哈尼语综合广播,http://file.xsbnrtv.cn/vms/audios/nmip-media/audiolive/audio4/playlist.m3u8
云南-昆明综合广播,https://live.xmcdn.com/live/910/64.m3u8
云南-云南民族广播,http://live.xmcdn.com/live/911/64.m3u8
浙江-杭州西湖之声,http://live.xmcdn.com/live/635/64.m3u8
浙江-SinchangVoiceofTienmu,http://l.cztvcloud.com/channels/lantian/SXxinchangaud/128k.m3u8
浙江-SiaoshanFMRadio,http://l.cztvcloud.com/channels/lantian/SXxiaoshanaud1/128k.m3u8
浙江-绍兴综合广播,http://live.shaoxing.com.cn/audio/s10001-xw1/index.m3u8
浙江-绍兴交通广播,http://live.shaoxing.com.cn/audio/s10001-jt2/index.m3u8
浙江-绍兴戏曲广播,http://live.shaoxing.com.cn/audio/s10001-xq3/index.m3u8
浙江-ShangyuPeopleRadio,http://l.cztvcloud.com/channels/lantian/SXshangyuaud/128k.m3u8
浙江-浙江好易购广播,http://hw-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
浙江-浙江之声,http://satellitepull.cnr.cn/live/wxzjzs/playlist.m3u8
浙江-浙江城市之声,http://satellitepull.cnr.cn/live/wxzjcszs/playlist.m3u8
浙江-浙江交通之声,http://satellitepull.cnr.cn/live/wxzjjtgb/playlist.m3u8
浙江-浙江民生资讯广播,http://satellitepull.cnr.cn/live/wxzjmsgb/playlist.m3u8
浙江-浙江音乐广播,http://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8
浙江-SiaoshanCableRadio,http://l.cztvcloud.com/channels/lantian/SXxiaoshanaud2/128k.m3u8

中国-羊城交通广播·广东交通之声,http://satellitepull.cnr.cn/live/wxgdycjtt/playlist.m3u8
中国-北京体育广播,http://cnlive.cnr.cn/hls/bjtygb.m3u8
中国-河南教育广播,http://satellitepull.cnr.cn/live/wxhnlygb/playlist.m3u8
中国-湖南经济广播,http://satellitepull.cnr.cn/live/wx32hunjjgb/playlist.m3u8
中国-巴彦淖尔文艺生活广播,http://live.xmcdn.com/live/2599/64.m3u8
中国-河南警广之声,http://stream3.hndt.com/now/prIgXGFo/playlist.m3u8
中国-成都故事广播,http://livecdn.pull.cdbs.com.cn/live/fm882/playlist.m3u8
中国-北京交通广播,http://cnlive.cnr.cn/hls/bjjtgb.m3u8
中国-北京城市广播,http://cnlive.cnr.cn/hls/bjcsgb.m3u8
中国-北京新闻广播,http://cnlive.cnr.cn/hls/bjxwgb.m3u8
重庆-万州交通广播,http://live.xmcdn.com/live/1678/64.m3u8
重庆-万州综合广播,http://live.xmcdn.com/live/1679/64.m3u8
重庆-重庆音乐广播,http://satellitepull.cnr.cn/live/wxcqyygb/playlist.m3u8
重庆-重庆都市广播,http://satellitepull.cnr.cn/live/wxcqdsgb/playlist.m3u8
重庆-重庆综合广播,http://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
FunkyCornerRadio(China),https://ais-sa2.cdnstream1.com/2447_96.aac
FunkyCornerRadio(China),https://ais-sa2.cdnstream1.com/2447_192.mp3
靖远新闻综合广播,http://live.xmcdn.com/live/2646/64.m3u8
巴彦淖尔综合广播,http://live.xmcdn.com/live/2598/64.m3u8

宁波交通广播,http://live.xmcdn.com/live/649/64.m3u8
宁波音乐广播,http://live.xmcdn.com/live/660/64.m3u8
淄博综合广播,http://live.xmcdn.com/live/828/64.m3u8
黑河综合广播,http://live.xmcdn.com/live/2139/64.m3u8
河源综合广播,http://tmpstream.hyrtv.cn/zhgb/sd/live.m3u8
河源旅游广播,http://tmpstream.hyrtv.cn/lygb/sd/live.m3u8
阳江综合广播,https://live.yjtvw.com:8081/live/fm916.stream_audio/playlist.m3u8
阳江旅游环保广播,https://live.yjtvw.com:8081/live/fm895.stream_audio/playlist.m3u8

中卫综合广播,http://live.xmcdn.com/live/2400/64.m3u8
安徽农村广播,http://satellitepull.cnr.cn/live/wxahncgb/playlist.m3u8
安徽经济广播,http://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8
亳州交通音乐广播,http://zbbf2.ahbztv.com/live/41c.m3u8
亳州综合广播,http://zbbf2.ahbztv.com/live/41a.m3u8
山东经济广播,http://audiolive302.iqilu.com/sdradioJingji/sdradio02/playlist.m3u8
经典105·山东经典音乐广播,http://audiolive302.iqilu.com/sdradioShenghuo/sdradio04/playlist.m3u8
山东音乐广播,http://audiolive302.iqilu.com/sdradioYinyue/sdradio07/playlist.m3u8
深圳宝安频道,http://live.xmcdn.com/live/2644/64.m3u8
宁夏音乐广播,http://satellitepull.cnr.cn/live/wxnxyygb/playlist.m3u8
宁夏新闻广播,http://satellitepull.cnr.cn/live/wxnxxwgb/playlist.m3u8
宁夏旅游广播,http://satellitepull.cnr.cn/live/wxnxdsgb/playlist.m3u8
淄博交通文艺广播,http://live.xmcdn.com/live/817/64.m3u8
山西健康之声,http://live.xmcdn.com/live/2736/64.m3u8
锡林郭勒综合广播,http://satellitepull.cnr.cn/live/wx32nmgxlglhygb/playlist.m3u8
锡林郭勒蒙语广播,http://satellitepull.cnr.cn/live/wx32nmgxlglmygb/playlist.m3u8
浙江经济广播,http://satellitepull.cnr.cn/live/wxzjjjgb/playlist.m3u8
山西文艺广播,http://cnlive.cnr.cn/hls/shanxiwenyiguangbo.m3u8
山西音乐广播,http://cnlive.cnr.cn/hls/shanxiyinyueguangbo.m3u8
山西农村广播,http://cnlive.cnr.cn/hls/shanxinongcunguangbo.m3u8
山西故事广播,http://cnlive.cnr.cn/hls/shanxigushiguangbo.m3u8
山西经济广播,http://cnlive.cnr.cn/hls/shanxijingjiguangbo.m3u8
山西交通广播,http://cnlive.cnr.cn/hls/shanxijiaotongguangbo.m3u8
江西综合新闻广播,http://satellitepull.cnr.cn/live/wx32jiangxxwgb/playlist.m3u8
华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64

车载电台,#genre#

怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
亚洲经典音乐台,http://live.xmcdn.com:80/live/1005/64.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
浙江动听,http://ls.qingting.fm/live/4866.m3u8
四川岷江音乐广播,http://ls.qingting.fm/live/1110.m3u8
北京音乐广播,http://live.xmcdn.com/live/95/64.m3u8

广东音乐广播,http://ls.qingting.fm/live/1260.m3u8
深圳缤纷 FM104.3,http://live.xmcdn.com/live/267/64.m3u8
深圳飞扬音乐971,http://ls.qingting.fm/live/1271.m3u8
深圳快乐1062(交通广播),http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播 FM94.2,http://live.xmcdn.com/live/265/64.m3u8
深圳私家车广播 FM94.2,http://ls.qingting.fm/live/1273.m3u8
深圳先锋898(新闻广播),http://ls.qingting.fm/live/1270.m3u8
深圳星光 FM99.1,http://ls.qingting.fm/live/28132.m3u8
深圳青工广播,http://live.xmcdn.com/live/267/64.m3u8
北京好音乐,http://ls.qingting.fm/live/2131011.m3u8
北京经典,http://live.funhillrm.com/4/sd/live.m3u8
80后音悦台,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
音乐-北京音乐广播,http://cnlive.cnr.cn/hls/bjyygb.m3u8
音乐-黑龙江朝语广播,http://satellitepull.cnr.cn/live/wx32hljcygb/playlist.m3u8
音乐-巴彦淖尔交通广播,http://live.xmcdn.com/live/1096/64.m3u8
音乐-湖北城市之声,http://satellitepull.cnr.cn/live/wx32hubjtgb/playlist.m3u8
潮流音悦台,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
动感音悦台,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
格莱美音乐台,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
国乐悠扬,http://stream3.hndt.com/now/8bplFuwp/playlist.m3u8
民谣音乐台,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
天籁古典,http://stream3.hndt.com/now/MdOpB4zP/playlist.m3u8
天籁之音 Hi-Fi Radio,http://play-radio-stream3.hndt.com/now/JxkyN5mR/playlist.m3u8
天籁之音-国风,http://play-radio-stream3.hndt.com/now/UzPxbRaT/playlist.m3u8
天籁之音-经典正流行,http://play-radio-stream3.hndt.com/now/WUBA5hW2/playlist.m3u8
cnr经典音乐,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
湖南音乐之声·芒果音乐台,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2

体育频特,#genre#
Astro Premier League 1,http://156.238.248.80/smt.php?id=go_assp1
Astro EPL 1 backup,http://156.238.248.80/smt.php?id=go_assp1x
Astro Premier League 2,http://156.238.248.80/smt.php?id=go_assp2
Astro Grandstand,http://156.238.248.80/smt.php?id=go_assp3
Astro Football,http://156.238.248.80/smt.php?id=go_assp4
Astro Sports Plus,http://156.238.248.80/smt.php?id=go_sportsplus
Astro Badminton 1,http://156.238.248.80/smt.php?id=go_badminton1
Astro Badminton 2,http://156.238.248.80/smt.php?id=go_badminton2
Astro W-Sports,http://156.238.248.80/smt.php?id=go_assp5
Supersports 1,http://156.238.248.80/smt.php?id=Assp1
Supersports 2,http://156.238.248.80/smt.php?id=Assp2
Supersports 3,http://156.238.248.80/smt.php?id=Assp3
Supersports 4,http://156.238.248.80/smt.php?id=Assp4
WWE,http://156.238.248.80/smt.php?id=Wwe
Fight Sports,http://156.238.248.80/smt.php?id=Fs
NBA TV,http://156.238.248.80/smt.php?id=Nba
Astro Cricket,http://156.238.248.80/smt.php?id=Acricket
Astro Golf,http://156.238.248.80/smt.php?id=Agolf
Tnt Sports 1,http://156.238.248.80/smt.php?id=6fac0aaead
TNT Sports 2,http://156.238.248.80/smt.php?id=d9a76a79cc
TNT Sports 3,http://156.238.248.80/smt.php?id=5fea4d73db
TNT Sports 4,http://156.238.248.80/smt.php?id=tntsport4
Sony Ten 1,http://156.238.248.80/smt.php?id=ten1_raj
Sony Ten 2,http://156.238.248.80/smt.php?id=ten2_raj
Sony Ten 3,http://156.238.248.80/smt.php?id=ten3_raj
SPOTV 1 HD,http://156.238.248.80/smt.php?id=go_spotv
SPO TV 2,http://156.238.248.80/smt.php?id=go_spotv2
Skysports F1,http://156.238.248.80/smt.php?id=tiankongf1
Skysports Cricket,http://156.238.248.80/smt.php?id=tiankongcricket
Skysports EPL,http://156.238.248.80/smt.php?id=tiankongepl
Skysports Main Event,http://156.238.248.80/smt.php?id=tiankongmain
Skysports News,http://156.238.248.80/smt.php?id=tiankongnews
Skysports Mix,http://156.238.248.80/smt.php?id=tiankongmix
爱尔达体育1台,http://156.238.248.80/smt.php?id=eltasport_twn
爱尔达体育2台,http://156.238.248.80/smt.php?id=eltasport2_twn
爱尔达体育3台,http://156.238.248.80/smt.php?id=eltasport3_twn
Rugby Pass TV,http://156.238.248.80/smt.php?id=Rugbypasstv
RTM Sports HD,http://156.238.248.80/smt.php?id=Rtmsport
Arena,http://156.238.248.80/smt.php?id=Arena
Arena 2,http://156.238.248.80/smt.php?id=Arena2
BolaArena 1,http://156.238.248.80/smt.php?id=Bolaarena1
BolaArena 2,http://156.238.248.80/smt.php?id=Bolaarena2
Astro Beinsports 1,http://156.238.248.80/smt.php?id=Astrobein1
Astro Beinsports 2,http://156.238.248.80/smt.php?id=Astrobein2
Astro Beinsports 3,http://156.238.248.80/smt.php?id=Astrobein3
电影频特,#genre#
Cinemax,http://156.238.248.80/smt.php?id=Cinemax
Animax,http://156.238.248.80/smt.php?id=Animax
Movies Now HD,http://156.238.248.80/smt.php?id=moviesnow_raj
Star Movies HD,http://156.238.248.80/smt.php?id=starmovies_raj
HBO Family,http://156.238.248.80/smt.php?id=Hbofamily
Hits,http://156.238.248.80/smt.php?id=Hits
Warner TV,http://156.238.248.80/smt.php?id=WarnerTV
HBO HD,http://156.238.248.80/smt.php?id=Hbo
HBO Signature,http://156.238.248.80/smt.php?id=Hbosignature
HBO Hits,http://156.238.248.80/smt.php?id=Hbohitshd
SCM,http://156.238.248.80/smt.php?id=Weishimovie
Dreamworks,http://156.238.248.80/smt.php?id=Dreamworks
Thrill,http://156.238.248.80/smt.php?id=Thrill
Hits Movie,http://156.238.248.80/smt.php?id=Hitsmovie
One,http://156.238.248.80/smt.php?id=One
tvN Movie,http://156.238.248.80/smt.php?id=Tvnmovie
Celestial Classic,http://156.238.248.80/smt.php?id=Celestial2
Celestial Movies HD,http://156.238.248.80/smt.php?id=Celestialindo
Axn HD,http://156.238.248.80/smt.php?id=Axn
Paramount Network,http://156.238.248.80/smt.php?id=Paramountnetwork
Astrol Kplus,http://156.238.248.80/smt.php?id=Kplus
Rock Actions,http://156.238.248.80/smt.php?id=Rockaction
Rock Entertainment,http://156.238.248.80/smt.php?id=Rockentertain
纪录频特,#genre#
Natgeo_HD,http://156.238.248.80/smt.php?id=natgeohd_twn
NatGeo_Wild HD,http://156.238.248.80/smt.php?id=natgeowild_twn
Animal_Planet,http://156.238.248.80/smt.php?id=animalplanet_twn
Discovery Asia,http://156.238.248.80/smt.php?id=discoverytwn_twn
CI,http://156.238.248.80/smt.php?id=ci_twn
Discovery HD,http://156.238.248.80/smt.php?id=discoveryhd_twn
NatGeo HD,http://156.238.248.80/smt.php?id=Natgeo
Fashion TV,http://156.238.248.80/smt.php?id=fashiontv_twn
History,http://156.238.248.80/smt.php?id=History
BBC Earth HD,http://156.238.248.80/smt.php?id=bbcearth_twn
BBC Earth Lifestyle,http://156.238.248.80/smt.php?id=bbclifestyle_twn
NatGeo Wild HD,http://156.238.248.80/smt.php?id=Natgeowild
Animal Planet (Eng),http://156.238.248.80/smt.php?id=AnimalPlanet
TLC,http://156.238.248.80/smt.php?id=Tlc
Foodnetwork Hd,http://156.238.248.80/smt.php?id=Foodnetwork
HGTV,http://156.238.248.80/smt.php?id=HGTV
新闻频特,#genre#
Skynews,http://156.238.248.80/smt.php?id=skynews_twn
ABC News,http://156.238.248.80/smt.php?id=abcnews_glo
CBS HD,http://156.238.248.80/smt.php?id=cbshd_glo
CBSN HD,http://156.238.248.80/smt.php?id=cbsn_glo
France 24,http://156.238.248.80/smt.php?id=france24_twn
DW (Deutsch),http://156.238.248.80/smt.php?id=dw_twn
NHK World,http://156.238.248.80/smt.php?id=nhkworld_japan
Fox News,http://156.238.248.80/smt.php?id=foxnews_twn
CNN International,http://156.238.248.80/smt.php?id=Cnn
CNN backup,http://156.238.248.80/smt.php?id=cnn_twn
CNBC,http://156.238.248.80/smt.php?id=cnbc_twn
CNA,http://156.238.248.80/smt.php?id=cna
BBC World News,http://156.238.248.80/smt.php?id=bbcnews_twn
BBC World News,http://156.238.248.80/smt.php?id=Bbcnews
Bloomberg News,http://156.238.248.80/smt.php?id=bloomberg_twn
Al-Jazeera,http://156.238.248.80/smt.php?id=aljazeera_twn
儿童频特,#genre#
Baby TV Eng,http://156.238.248.80/smt.php?id=Babytv
CBeebies,http://156.238.248.80/smt.php?id=Cbeebies
Kids TV,http://156.238.248.80/smt.php?id=KidsTV
Momo TV,http://156.238.248.80/smt.php?id=momo1_twn
Baby TV,http://156.238.248.80/smt.php?id=babytv_twn
MiaoMi,http://156.238.248.80/smt.php?id=MiaoMi
Cartoon Network,http://156.238.248.80/smt.php?id=Cn
Nickelodeon,http://156.238.248.80/smt.php?id=Nickelodeon
Nick Jr,http://156.238.248.80/smt.php?id=Nickjr
新加频特,#genre#
Channel 5,http://156.238.248.80/smt.php?id=Channel5HD
Channel 8,http://156.238.248.80/smt.php?id=Channel8HD
Suria,http://156.238.248.80/smt.php?id=Suria
Channel U,http://156.238.248.80/smt.php?id=ChannelU
Vasantham,http://156.238.248.80/smt.php?id=Vasantham
CNA backup,http://156.238.248.80/smt.php?id=cna_twn
MeWatch Ch 5,http://156.238.248.80/smt.php?id=Mewatch_ch5
MeWatch Ch 8,http://156.238.248.80/smt.php?id=Mewatch_ch8
MeWatch Ch U,http://156.238.248.80/smt.php?id=Mewatch_chU
MeWatch Suria,http://156.238.248.80/smt.php?id=Mewatch_Suria
MeWatch Vasantham,http://156.238.248.80/smt.php?id=Mewatch_Vasantham
MeWatch CNA,http://156.238.248.80/smt.php?id=Mewatch_cna
马来频特,#genre#
TV1,http://156.238.248.80/smt.php?id=TV1
TV1 backup,http://156.238.248.80/smt.php?id=TV1_backup
TV2,http://156.238.248.80/smt.php?id=TV2
TV3,http://156.238.248.80/smt.php?id=TV3
TV3 SD,http://156.238.248.80/smt.php?id=TV3_mega
NTV7,http://156.238.248.80/smt.php?id=NTV7
TV8,http://156.238.248.80/smt.php?id=TV8
TV9,http://156.238.248.80/smt.php?id=TV9
Ria,http://156.238.248.80/smt.php?id=Ria-0
Ria-3,http://156.238.248.80/smt.php?id=Ria_backup
Al-Hijrah,http://156.238.248.80/smt.php?id=Alhijrah
Al-Hijrah backup,http://156.238.248.80/smt.php?id=Alhijrah_backup
Awani,http://156.238.248.80/smt.php?id=Awani
Bernama,http://156.238.248.80/smt.php?id=Bernama
Prima,http://156.238.248.80/smt.php?id=Prima-0
Prima backup,http://156.238.248.80/smt.php?id=AAprima1
Prima backup 2,http://156.238.248.80/smt.php?id=AAprima
Ceria,http://156.238.248.80/smt.php?id=Ceria
Astro MTV,http://156.238.248.80/smt.php?id=AstroMTV
Mecca Live HD,http://156.238.248.80/smt.php?id=quran_mido
Madinah HD,http://156.238.248.80/smt.php?id=sunnah_mido
Oasis,http://156.238.248.80/smt.php?id=Oasis
Siar,http://156.238.248.80/smt.php?id=Siar
Citra,http://156.238.248.80/smt.php?id=AAcitra
Citra backup,http://156.238.248.80/smt.php?id=AAcitra1
